Transaction_ID,User_ID,Transfer_Type,Amount,Date,Payment_Status,Reason
MTX_0E491230F42C,PP0047297,To Mobile Number,705.21,2024-07-20,Successful,Successful
MTX_56BE46890A69,PP1088667,To UPI ID,2611.33,2024-09-24,Successful,Successful
MTX_648ED673965A,PP0035432,To Mobile Number,3875.1,2024-10-04,Successful,Successful
MTX_5A5707A62FC6,PP1091404,To Mobile Number,4709.84,2024-08-08,Successful,Successful
MTX_571707B48DC8,PP0031788,To Mobile Number,4143.59,2024-02-01,Successful,Successful
MTX_A66203F5E0FE,PP0013992,To UPI ID,4845.92,2024-02-25,Successful,Successful
MTX_A722E002DFCD,PP1063790,To Self Account,483.48,2024-08-21,Successful,Successful
MTX_78254C2578F8,PP0021726,To Mobile Number,2676.27,2024-02-06,Successful,Successful
MTX_4D49E42A9C29,PP0004781,To QR Code,53.66,2024-03-30,Successful,Successful
MTX_F948E2FA0A2E,PP0031771,To QR Code,3286.73,2024-06-02,Successful,Successful
MTX_C0AC6AC54A75,PP0026397,To Mobile Number,1268,2024-11-13,Successful,Successful
MTX_40C0F2FEE9C3,PP0041371,To UPI ID,1782.97,2024-04-01,Successful,Successful
MTX_02B7C74FCB72,PP1052172,To Self Account,1641.03,2024-06-15,Successful,Successful
MTX_9D2740C783E5,PP0023484,To Self Account,1548.4,2024-03-01,Successful,Successful
MTX_A09A464CA92C,PP1075126,To Self Account,658.85,2024-01-11,Successful,Successful
MTX_AD0C2C4BFEF5,PP1102145,To Self Account,3807.41,2024-06-18,Successful,Successful
MTX_EB0239E83BC0,PP0023766,To Self Account,1586.47,2024-11-08,Successful,Successful
MTX_736AD2E04314,PP1106322,To Mobile Number,1416.13,2024-10-20,Successful,Successful
MTX_EDF05F631B47,PP1071646,To QR Code,4825.61,2024-10-27,Successful,Successful
MTX_419B4F0AD5B1,PP0023051,To QR Code,1379.5,2024-03-03,Successful,Successful
MTX_C10E7943B85C,PP1091760,To Self Account,1596.58,2024-06-26,Failed,Wrong PIN
MTX_E051A6A7B812,PP1087579,To UPI ID,1868.96,2024-08-13,Successful,Successful
MTX_5C7AAC75AA1C,PP1061694,To UPI ID,772.46,2024-02-20,Successful,Successful
MTX_F28030C7E497,PP1061310,To UPI ID,1175.51,2024-09-26,Successful,Successful
MTX_B3654744BD1C,PP0016704,To Self Account,342.54,2024-07-27,Successful,Successful
MTX_F91ED7ECD4DE,PP0012502,To Self Account,621.96,2024-10-24,Successful,Successful
MTX_44DB901BEE3E,PP1075669,To UPI ID,4529.84,2024-07-28,Successful,Successful
MTX_A0FB856A4BED,PP0049590,To QR Code,4092.49,2024-04-06,Successful,Successful
MTX_9C801BC89423,PP1092884,To UPI ID,3860.16,2024-10-20,Successful,Successful
MTX_DB97B2F8402E,PP1079981,To QR Code,139.34,2024-08-21,Successful,Successful
MTX_C58FA7AA0336,PP0010324,To Self Account,888.9,2024-06-09,Successful,Successful
MTX_49A2595B3BF7,PP0019079,To Self Account,1947.84,2024-01-03,Successful,Successful
MTX_DE423BD0C778,PP0027060,To Mobile Number,3325.64,2024-07-19,Successful,Successful
MTX_960BC8A7E08D,PP1106935,To Self Account,1268.99,2024-05-19,Successful,Successful
MTX_31BFFD45B8E8,PP1072146,To UPI ID,2644.33,2024-02-24,Successful,Successful
MTX_22BA86DD292A,PP0023335,To Mobile Number,343.89,2024-10-05,Successful,Successful
MTX_0BC822E7C51C,PP1087173,To UPI ID,1711.02,2024-04-22,Successful,Successful
MTX_CE48D1A024BC,PP1088757,To Mobile Number,3855.61,2024-08-21,Successful,Successful
MTX_864DD1D6D455,PP1061237,To Self Account,880.4,2024-05-07,Successful,Successful
MTX_681558BCD2DA,PP0040706,To UPI ID,173.94,2024-12-09,Successful,Successful
MTX_A1E81E95A20E,PP0022649,To QR Code,2503.37,2024-09-06,Successful,Successful
MTX_73B877821A95,PP1101889,To UPI ID,4661.82,2024-05-02,Successful,Successful
MTX_460D1B557A57,PP1074537,To UPI ID,2379.7,2024-12-21,Successful,Successful
MTX_EF630219F50C,PP1095473,To QR Code,4258.5,2024-04-17,Successful,Successful
MTX_2B518B64902E,PP1100233,To UPI ID,1998.88,2024-02-16,Successful,Successful
MTX_6E4119805842,PP0031942,To QR Code,1836.24,2024-07-17,Successful,Successful
MTX_A03D8827A083,PP0014029,To Mobile Number,2454.78,2024-10-13,Successful,Successful
MTX_8BA25DC2BA0E,PP0027897,To Self Account,2230.15,2024-01-01,Successful,Successful
MTX_218A0099CF35,PP0015802,To Mobile Number,2792.61,2024-12-09,Successful,Successful
MTX_6F04254A2412,PP1089715,To QR Code,180.12,2024-11-01,Successful,Successful
MTX_DAAFE4CDBE33,PP1095310,To Self Account,4866.03,2024-08-10,Successful,Successful
MTX_85D9EFB93B0D,PP1075484,To Self Account,750.45,2024-07-07,Successful,Successful
MTX_8B5C05A55A75,PP0001895,To QR Code,777.96,2024-03-27,Successful,Successful
MTX_2DC659DFA5F5,PP1055827,To UPI ID,4403.37,2024-08-14,Successful,Successful
MTX_938C8CE90437,PP0034260,To QR Code,4544.77,2024-04-14,Successful,Successful
MTX_832CE1E8C401,PP0038740,To Mobile Number,4629.73,2024-03-18,Successful,Successful
MTX_3F2FA6E1DDBE,PP1096059,To UPI ID,1309.83,2024-05-20,Successful,Successful
MTX_8F45F5FABF66,PP1066623,To QR Code,4271.35,2024-04-06,Successful,Successful
MTX_DEDA28388802,PP0019103,To UPI ID,2744.51,2024-03-18,Successful,Successful
MTX_7887AE88EA92,PP0011891,To UPI ID,4320.09,2024-11-29,Successful,Successful
MTX_EC6E7CF08FE0,PP1078482,To UPI ID,2977.09,2024-08-15,Successful,Successful
MTX_BD1479BFE473,PP0001912,To QR Code,2239.38,2024-04-30,Successful,Successful
MTX_89B274FC50FC,PP1097264,To QR Code,3005.67,2024-08-15,Successful,Successful
MTX_67F6872A2299,PP1054487,To Self Account,3864.67,2024-06-09,Successful,Successful
MTX_2EB9C115A12D,PP1100788,To UPI ID,4953.93,2024-01-03,Successful,Successful
MTX_AA0D5ACBB2B2,PP0009330,To Mobile Number,4746.87,2024-07-25,Successful,Successful
MTX_5F3011D12533,PP0003073,To UPI ID,565.08,2024-03-28,Successful,Successful
MTX_90F6FD99500B,PP0041877,To Self Account,4096.6,2024-02-19,Successful,Successful
MTX_6B35453397F1,PP0047470,To UPI ID,2129.38,2024-10-23,Successful,Successful
MTX_1293FBEC968C,PP1059373,To Mobile Number,4406.33,2024-10-15,Successful,Successful
MTX_407D543F91C1,PP0039002,To UPI ID,2782.67,2024-07-17,Successful,Successful
MTX_837C6FDB6DD6,PP1107179,To UPI ID,1440.54,2024-03-06,Successful,Successful
MTX_BCBEFD5643AF,PP0036163,To Mobile Number,2883.71,2024-08-05,Successful,Successful
MTX_5B6A991A3630,PP1089157,To QR Code,3709.24,2024-06-30,Successful,Successful
MTX_52543847D5E1,PP1099605,To QR Code,3377.69,2024-05-11,Successful,Successful
MTX_7D06CD507756,PP1090407,To UPI ID,3477.99,2024-09-20,Successful,Successful
MTX_9D3E6CDC480B,PP1075254,To Mobile Number,2296.62,2024-11-10,Successful,Successful
MTX_94D53D65F674,PP0035979,To Mobile Number,664.23,2024-11-03,Successful,Successful
MTX_5F5678BB18F5,PP1086490,To UPI ID,4654.75,2024-04-21,Successful,Successful
MTX_E79D4453E834,PP1057751,To QR Code,4375.74,2024-08-27,Successful,Successful
MTX_835361B307AA,PP1068105,To UPI ID,3689.72,2024-04-01,Successful,Successful
MTX_3E3C9A9D0043,PP0045393,To Self Account,3422.68,2024-11-07,Successful,Successful
MTX_ECDD69BE1FB1,PP0034572,To Mobile Number,1714.74,2024-03-31,Successful,Successful
MTX_1BA395582692,PP0025163,To Mobile Number,2809.23,2024-02-14,Successful,Successful
MTX_353E6F5DF59D,PP0027156,To UPI ID,1768.76,2024-09-16,Successful,Successful
MTX_CEDD4EDF0717,PP0044705,To Mobile Number,1420.59,2024-12-16,Successful,Successful
MTX_DAC34E7733BB,PP0031281,To Mobile Number,2587.64,2024-05-15,Successful,Successful
MTX_B056D1908D18,PP1075482,To UPI ID,4023.34,2024-03-24,Successful,Successful
MTX_AF068A67BB82,PP1056558,To Self Account,2332.59,2024-07-29,Successful,Successful
MTX_269383AFBEC9,PP1093923,To Self Account,2923.4,2024-01-21,Successful,Successful
MTX_11BB1D073AD8,PP0026955,To UPI ID,600.3,2024-03-12,Successful,Successful
MTX_B88DAE33372B,PP1096546,To QR Code,2354.16,2024-02-11,Successful,Successful
MTX_923CF503304C,PP0045187,To Self Account,3598.43,2024-06-20,Successful,Successful
MTX_CE87E38A968A,PP0045626,To QR Code,2707.99,2024-03-09,Successful,Successful
MTX_33ACC2E81012,PP1090972,To UPI ID,1839.74,2024-07-02,Successful,Successful
MTX_C4235AB22905,PP0037662,To UPI ID,169.92,2024-05-15,Successful,Successful
MTX_F2728FD8C571,PP1095028,To Self Account,4287.73,2024-02-07,Successful,Successful
MTX_5951335FFF0B,PP1054422,To QR Code,1422.58,2024-12-09,Successful,Successful
MTX_77B239FB805A,PP0033992,To Self Account,2293.1,2024-07-04,Successful,Successful
MTX_9DDD90A1FC4F,PP0028645,To QR Code,1175.99,2024-06-11,Successful,Successful
MTX_1FA5B91F2341,PP1105988,To QR Code,543.2,2024-01-26,Successful,Successful
MTX_880B908963F5,PP0049147,To Mobile Number,2321.96,2024-02-08,Successful,Successful
MTX_8FD925708DEC,PP0004235,To QR Code,3916.56,2024-03-04,Successful,Successful
MTX_D9E4472D1BD2,PP0024050,To Mobile Number,3882.27,2024-11-19,Successful,Successful
MTX_25870A5850AF,PP0005014,To QR Code,2482.41,2024-06-03,Successful,Successful
MTX_7DB7AB367E96,PP0047065,To UPI ID,3119.15,2024-10-16,Successful,Successful
MTX_EEF26A8B0966,PP0037947,To Mobile Number,4342.49,2024-11-08,Successful,Successful
MTX_C7E118F57E80,PP0024806,To Mobile Number,1861.6,2024-02-08,Successful,Successful
MTX_A5F2B1F64DDC,PP0034507,To Self Account,2875.32,2024-01-14,Successful,Successful
MTX_E0241A45BABE,PP1050723,To UPI ID,4699.56,2024-02-02,Successful,Successful
MTX_F5CFFA780D24,PP1105237,To Self Account,2722.08,2024-06-28,Successful,Successful
MTX_04E046BD3A4A,PP1098420,To QR Code,3219.85,2024-05-13,Successful,Successful
MTX_59CDDC377B8B,PP1074888,To Self Account,188.45,2024-05-21,Successful,Successful
MTX_2AA3D0288A96,PP0037557,To Self Account,3131.95,2024-11-20,Successful,Successful
MTX_2517D8DDB862,PP1075935,To Self Account,1548.43,2024-08-12,Successful,Successful
MTX_CBDB00444C6E,PP1057592,To QR Code,3900.82,2024-03-17,Successful,Successful
MTX_7E94DF2315FA,PP1088857,To Mobile Number,4536.87,2024-09-04,Successful,Successful
MTX_05A2E02D83CA,PP1086269,To Mobile Number,4400.44,2024-05-11,Successful,Successful
MTX_824BA92BF364,PP0036244,To Self Account,4718.14,2024-02-09,Successful,Successful
MTX_D4301AD99E2E,PP1055777,To QR Code,2301.46,2024-06-30,Successful,Successful
MTX_4201A14BC415,PP0018308,To QR Code,3291.27,2024-04-30,Successful,Successful
MTX_32B62379602C,PP1089240,To Mobile Number,662.51,2024-02-03,Successful,Successful
MTX_87B439890809,PP0041899,To UPI ID,737.5,2024-08-14,Successful,Successful
MTX_BD49737B899D,PP1074731,To Self Account,625.77,2024-05-16,Failed,Insufficient amount
MTX_3E50F37056A5,PP0040486,To QR Code,544.96,2024-08-09,Successful,Successful
MTX_BBC81D444B63,PP1096263,To Mobile Number,1125.71,2024-04-22,Successful,Successful
MTX_6AD82E013C6C,PP1071377,To Mobile Number,1737.45,2024-04-22,Successful,Successful
MTX_0EEFE954144E,PP0001490,To Self Account,4223.84,2024-05-21,Successful,Successful
MTX_8DA4F5F2050E,PP1103676,To QR Code,1931.32,2024-06-25,Successful,Successful
MTX_EF43BA128CFD,PP1100528,To QR Code,508.42,2024-06-11,Successful,Successful
MTX_0AE6C1300FCD,PP0003179,To UPI ID,2060.39,2024-01-15,Successful,Successful
MTX_C60B338C08A3,PP0038813,To Mobile Number,276,2024-09-02,Successful,Successful
MTX_97D84B5BED2B,PP1080800,To Self Account,3530.77,2024-02-11,Failed,Wrong PIN
MTX_E00FAAF9C836,PP0004079,To Self Account,2824.07,2024-09-27,Successful,Successful
MTX_FB32A14BF2AD,PP0041038,To Self Account,3860.42,2024-12-23,Successful,Successful
MTX_EE7F91E5ABED,PP0048605,To Self Account,2732.96,2024-10-14,Successful,Successful
MTX_8E883C79B0C0,PP0045770,To QR Code,2484.99,2024-02-17,Successful,Successful
MTX_3CD705E20147,PP1079080,To UPI ID,3698.9,2024-04-28,Successful,Successful
MTX_4A08A6FE263C,PP0003855,To UPI ID,3429.79,2024-07-15,Successful,Successful
MTX_A8E47C22AAD7,PP1087657,To QR Code,404.59,2024-06-24,Failed,Wrong PIN
MTX_0040077DEC02,PP0002489,To Self Account,2928.66,2024-12-17,Successful,Successful
MTX_FEB0D580287E,PP0024026,To UPI ID,3400.56,2024-11-28,Successful,Successful
MTX_204891535818,PP1085460,To Self Account,1230.11,2024-08-11,Successful,Successful
MTX_D83C03AE0426,PP0032626,To UPI ID,4558.99,2024-04-13,Successful,Successful
MTX_4DFDBB37E875,PP0046792,To UPI ID,2283.49,2024-05-03,Successful,Successful
MTX_1CA9600E6E45,PP1092232,To UPI ID,3179.67,2024-01-19,Successful,Successful
MTX_8DDCBF4E25D8,PP1087798,To UPI ID,977.36,2024-07-01,Successful,Successful
MTX_289DC0711BBE,PP1070528,To Mobile Number,3316.13,2024-05-20,Successful,Successful
MTX_656BBA86F486,PP0016895,To Mobile Number,3530.49,2024-10-10,Successful,Successful
MTX_DA6BA140600B,PP1095860,To Mobile Number,1258.03,2024-08-05,Successful,Successful
MTX_9C2E22A9ECD3,PP1070006,To UPI ID,1546,2024-09-20,Successful,Successful
MTX_646BD73C3EB4,PP0044541,To QR Code,1931.04,2024-10-29,Successful,Successful
MTX_EC4261699184,PP1083725,To UPI ID,1987.1,2024-01-05,Successful,Successful
MTX_0ED42D0A7489,PP1102829,To UPI ID,4248.5,2024-01-07,Successful,Successful
MTX_2028CB8EE3D0,PP1101228,To QR Code,3829.34,2024-12-02,Successful,Successful
MTX_FB90D3647224,PP0004533,To UPI ID,433.93,2024-08-26,Successful,Successful
MTX_32389ECD130E,PP1102234,To Mobile Number,4439.32,2024-10-31,Successful,Successful
MTX_04A4174F10D7,PP0013929,To QR Code,1626.44,2024-05-07,Successful,Successful
MTX_236684E88DD7,PP1050282,To QR Code,523.79,2024-05-30,Successful,Successful
MTX_24248FC0D14B,PP0008835,To Self Account,2693.43,2024-12-08,Successful,Successful
MTX_8E4AB419B5A8,PP0009141,To UPI ID,4581.11,2024-07-27,Successful,Successful
MTX_C207F455956C,PP1059476,To QR Code,3929.54,2024-07-05,Successful,Successful
MTX_E526DAF64C14,PP0019098,To Mobile Number,2266.58,2024-01-20,Successful,Successful
MTX_1C04F6B4B2B0,PP1066819,To UPI ID,4901.17,2024-12-22,Successful,Successful
MTX_42404CBD5E0A,PP1050951,To Self Account,4840.97,2024-12-14,Successful,Successful
MTX_44708438A034,PP0012918,To QR Code,993.65,2024-02-12,Successful,Successful
MTX_7C67466141BA,PP0001648,To UPI ID,2530.93,2024-12-16,Successful,Successful
MTX_26C3276211DE,PP0023618,To UPI ID,4447.78,2024-05-13,Successful,Successful
MTX_FC06317192DF,PP1081421,To QR Code,4102.59,2024-09-17,Successful,Successful
MTX_5F388B2E3D5A,PP0039115,To Mobile Number,4002.31,2024-08-03,Successful,Successful
MTX_16780DF9C417,PP1094780,To QR Code,1901.74,2024-11-23,Successful,Successful
MTX_1F5B03C38D32,PP1100596,To Mobile Number,3455.14,2024-01-19,Successful,Successful
MTX_9909093FA2CD,PP0008402,To Mobile Number,1884.19,2024-02-01,Successful,Successful
MTX_5324EF08DFB8,PP1050174,To QR Code,4664.8,2024-02-10,Successful,Successful
MTX_ECCFEBEDB2BF,PP0045108,To Mobile Number,123.91,2024-11-06,Successful,Successful
MTX_532470F61C53,PP0013323,To Self Account,1594.94,2024-09-16,Successful,Successful
MTX_F201158E074C,PP0046858,To Self Account,1769.04,2024-01-01,Successful,Successful
MTX_9FECC0AC2721,PP1081190,To Mobile Number,3575.69,2024-09-20,Successful,Successful
MTX_E20644175053,PP1072668,To QR Code,1723.27,2024-11-02,Successful,Successful
MTX_295451193AD2,PP1074462,To QR Code,1379.12,2024-11-18,Successful,Successful
MTX_327EF8A90EDA,PP1093561,To Mobile Number,4410.66,2024-09-09,Successful,Successful
MTX_8DD8CD3B6DBB,PP0017990,To UPI ID,1553.34,2024-07-20,Successful,Successful
MTX_63A432B892C5,PP1099633,To QR Code,2854.78,2024-08-27,Successful,Successful
MTX_EE99D33C9E94,PP1094781,To Self Account,3360.83,2024-12-08,Successful,Successful
MTX_5F3599A39197,PP1089335,To UPI ID,71.61,2024-07-22,Failed,Wrong PIN
MTX_F48E9FC95D07,PP0025204,To Mobile Number,3202.45,2024-07-08,Successful,Successful
MTX_2919D46F46A9,PP0004633,To UPI ID,2125.43,2024-03-31,Successful,Successful
MTX_AD30B6D4E9CB,PP0006487,To QR Code,4816.36,2024-07-26,Successful,Successful
MTX_BD333819AA6A,PP1104427,To QR Code,597.83,2024-06-27,Successful,Successful
MTX_EB57720C4640,PP0030422,To Self Account,3042.74,2024-12-17,Successful,Successful
MTX_FD569441F822,PP1093743,To Mobile Number,725.2,2024-08-30,Successful,Successful
MTX_FF8C4E02B570,PP1064409,To UPI ID,4823.84,2024-05-04,Successful,Successful
MTX_4ACE6A070639,PP0035312,To UPI ID,766.95,2024-10-25,Successful,Successful
MTX_D1E1D9E963EC,PP1065554,To UPI ID,4360.12,2024-06-14,Successful,Successful
MTX_81452280DDB7,PP1083687,To Self Account,3438.02,2024-10-31,Successful,Successful
MTX_8C77B83F91BD,PP0038159,To QR Code,2914.75,2024-12-25,Successful,Successful
MTX_4F4924D1CF92,PP1088547,To QR Code,1482.02,2024-10-08,Successful,Successful
MTX_707B0E7293FC,PP1067578,To QR Code,2580.02,2024-01-23,Successful,Successful
MTX_A36095A87D8F,PP0030849,To Self Account,4667.89,2024-07-16,Successful,Successful
MTX_26A259E4C312,PP1080403,To UPI ID,938.74,2024-08-24,Successful,Successful
MTX_BF0039D1C26B,PP0020526,To QR Code,1955.05,2024-03-09,Successful,Successful
MTX_3A9F1CDC69DC,PP1096616,To QR Code,1406.38,2024-03-17,Successful,Successful
MTX_22505ABE3FD0,PP1097876,To Self Account,4515.17,2024-10-06,Successful,Successful
MTX_A066182A8D3E,PP1104226,To Mobile Number,3728.56,2024-08-26,Successful,Successful
MTX_052939273ECF,PP0016410,To UPI ID,1746.52,2024-08-17,Successful,Successful
MTX_85C4A81F5E76,PP0023347,To UPI ID,4396.82,2024-11-27,Successful,Successful
MTX_1C2C5350F505,PP1089357,To Self Account,2145.49,2024-04-14,Successful,Successful
MTX_EC6B5060CDB8,PP1059900,To QR Code,4190.36,2024-06-27,Successful,Successful
MTX_7816492209C6,PP0044019,To UPI ID,300.31,2024-08-09,Successful,Successful
MTX_E85D97241189,PP1069195,To UPI ID,2198.02,2024-04-12,Successful,Successful
MTX_45BC13A23DF1,PP1081965,To UPI ID,3562.19,2024-09-24,Failed,Wrong PIN
MTX_94D41FFBFC75,PP1049441,To Self Account,2489.06,2024-06-20,Successful,Successful
MTX_7B6D8BE35258,PP0004304,To Mobile Number,2046.21,2024-05-03,Successful,Successful
MTX_3A26CF0DADEA,PP1063750,To Mobile Number,4439.37,2024-09-08,Successful,Successful
MTX_554283554C8A,PP1078326,To Self Account,1254,2024-09-25,Successful,Successful
MTX_90DD3D267238,PP0042146,To QR Code,3052.26,2024-08-04,Successful,Successful
MTX_2084A6D597E9,PP0023889,To Self Account,3045.43,2024-04-21,Successful,Successful
MTX_C979AEDA5183,PP0009921,To QR Code,2681.31,2024-10-26,Successful,Successful
MTX_5765A3FFA5C2,PP1057055,To Mobile Number,173.82,2024-10-12,Successful,Successful
MTX_FE57E727A6A3,PP1064599,To UPI ID,1765.59,2024-11-23,Successful,Successful
MTX_13314E6F728B,PP1100640,To Mobile Number,2205.61,2024-02-22,Successful,Successful
MTX_5272F45EEF33,PP0008406,To UPI ID,385.42,2024-07-15,Successful,Successful
MTX_3DF3CB025EE1,PP1065810,To QR Code,2216.37,2024-08-22,Successful,Successful
MTX_C07442BBEBEC,PP0011773,To Self Account,4830.2,2024-12-13,Successful,Successful
MTX_27D396DDAA12,PP0032215,To Self Account,842.87,2024-03-23,Successful,Successful
MTX_A924760267BF,PP0045108,To Self Account,3594.45,2024-11-18,Successful,Successful
MTX_43EDA7E84758,PP0030190,To Self Account,1229.71,2024-02-11,Successful,Successful
MTX_834AB2CE09FA,PP1055795,To QR Code,4065.76,2024-04-03,Successful,Successful
MTX_9A3D021433EA,PP0024199,To UPI ID,1257.58,2024-08-22,Successful,Successful
MTX_2323B42071B1,PP0020024,To UPI ID,1140.74,2024-08-12,Successful,Successful
MTX_717499926142,PP1062261,To Mobile Number,2184.2,2024-12-25,Failed,Server error
MTX_237F32EB55A9,PP1061654,To Self Account,3672.66,2024-02-25,Successful,Successful
MTX_E70B8401C574,PP0043314,To Self Account,1872.13,2024-03-12,Successful,Successful
MTX_DB13AAED42E1,PP1055588,To Self Account,1187.92,2024-08-13,Successful,Successful
MTX_61ACDC2B8785,PP1102474,To QR Code,557.09,2024-09-22,Successful,Successful
MTX_CEBCD30D042D,PP1102744,To QR Code,3230.69,2024-12-06,Successful,Successful
MTX_899861916F3C,PP0026070,To Mobile Number,3128.92,2024-01-23,Failed,Insufficient amount
MTX_A40057729417,PP1089530,To UPI ID,2998.68,2024-12-16,Successful,Successful
MTX_1AD50831033D,PP0007563,To Self Account,388.75,2024-05-19,Successful,Successful
MTX_47B0465E8B11,PP1076318,To Mobile Number,679.88,2024-11-30,Successful,Successful
MTX_736FE73B4576,PP1107150,To Self Account,2797.14,2024-12-26,Successful,Successful
MTX_52B072A0DAB2,PP1079312,To Mobile Number,123.78,2024-09-25,Successful,Successful
MTX_9BEE7969702E,PP1079955,To Self Account,2169.75,2024-01-11,Successful,Successful
MTX_686FF1EEFEE4,PP0027358,To Self Account,1634.99,2024-08-04,Successful,Successful
MTX_5547E4ACBB53,PP0020551,To Mobile Number,548.76,2024-01-09,Successful,Successful
MTX_FA19A7FE5AB4,PP1074864,To QR Code,949.06,2024-04-20,Successful,Successful
MTX_4B33917EC5D4,PP1051060,To QR Code,741.19,2024-06-21,Successful,Successful
